# RSI,MACD,MACD,MACD,WILLR,STOCH,STOCH,STOCHRSI,STOCHRSI,CCI,ROC,OBV,AD,MOM,SMA,WMA,EMA,TSF,BBANDS,BBANDS,BBANDS,TEMA,ADX,MFI,ATR,DS5,DS10,DW5,DW10,OCRSI
4.320713189500911966e+01,-9.978658322482090171e-01,-2.080927916873105410e+00,1.083062084624896393e+00,-4.951203643461295201e+01,7.908789636258909184e+01,8.103244418346309885e+01,7.681108008711046864e+01,9.081859307435115625e+01,4.464836471626536074e+00,-2.090292539730753685e+00,1.697556776000000000e+09,-2.113286700533110797e+08,-4.130000000000023874e+00,1.911149999999998101e+02,1.921267272727508555e+02,1.934557380175299954e+02,1.948246666666666727e+02,1.992488070562810663e+02,1.931720000000003949e+02,1.870951929437197236e+02,1.936999968426779049e+02,2.571367747245705360e+01,5.185203940222368146e+01,4.987317756467770202e+00,1.001439131965293106e+00,1.012217774638307644e+00,9.967333731786769402e-01,1.006887499443898548e+00,4.034463508194917125e+01
4.314581632922512000e+01,-8.292293125149399202e-01,-1.663695048753716987e+00,8.344657362387770672e-01,-4.983734547820425576e+01,7.975573615459853727e+01,6.912864475215683058e+01,0.000000000000000000e+00,5.893702669570372876e+01,-1.187017308599348953e+00,1.677093738499557674e+00,1.681380072000000000e+09,-2.035231275638004839e+08,3.189999999999997726e+00,1.914339999999997985e+02,1.925421818182054210e+02,1.934456038325245402e+02,1.954973333333332448e+02,1.964324741417882478e+02,1.943780000000003838e+02,1.923235258582125198e+02,1.938928843715296182e+02,2.538786318009399068e+01,4.529104744882861411e+01,4.937509345291500651e+00,9.949685664015455178e-01,1.010269858018952860e+00,9.960857025134444154e-01,1.004455222090526290e+00,4.463187472439860670e+01
4.041575177913541950e+01,-1.007850655024554953e+00,-1.445080250843996383e+00,4.372295958194414300e-01,-6.129486277269530348e+01,6.442173090459979790e+01,4.310410377817898819e+01,0.000000000000000000e+00,2.560369336237039306e+01,6.986985027888811928e+00,6.422066642101320610e-01,1.665475689000000000e+09,-2.166098049141942561e+08,1.219999999999998863e+00,1.915559999999998126e+02,1.924978181818418079e+02,1.930354940447928129e+02,1.950093333333334442e+02,1.968939943993879638e+02,1.936800000000003763e+02,1.904660056006127888e+02,1.930073829544224679e+02,2.470174473223550393e+01,3.972839798078449292e+01,4.947687249199248960e+00,9.871437422552644669e-01,9.980893315792780385e-01,9.901224253054262681e-01,9.932060623118004195e-01,4.503119632262070837e+01
3.569423050277747933e+01,-1.688931042070265676e+00,-1.526363847919419481e+00,-1.625671941508461948e-01,-9.016522423288749621e+01,4.566529387240574778e+01,2.476313308688093784e+01,0.000000000000000000e+00,2.368475785867000788e-13,-1.068415954917674071e+02,-2.018348623853205570e+00,1.646113407000000000e+09,-2.210320545067867637e+08,-3.849999999999994316e+00,1.911709999999998217e+02,1.916512727272964014e+02,1.919199496730122974e+02,1.929320000000000732e+02,1.984317846512657866e+02,1.922280000000003781e+02,1.860242153487349697e+02,1.904641156163123981e+02,2.500579601931624296e+01,3.861148627185663429e+01,4.989995302827873402e+00,9.722829140395761183e-01,9.776587453117898674e-01,9.793681180482342041e-01,9.752087598496824716e-01,4.361116316532645953e+01
3.780985336118193629e+01,-1.871268787523945321e+00,-1.641332161120928168e+00,-2.299366264030171525e-01,-7.893356643356645463e+01,2.803831022576344267e+01,1.624769381222992948e+01,2.815986458430050376e+01,9.386621528100404177e+00,-7.638848596202740282e+01,1.437776239416432844e-01,1.667372749000000000e+09,-2.196052530302765667e+08,2.700000000000102318e-01,1.911979999999998086e+02,1.910856363636600577e+02,1.912181406415555216e+02,1.907860000000001151e+02,1.960001629604386437e+02,1.906000000000003638e+02,1.851998370395620839e+02,1.893042102089906962e+02,2.512048533193211597e+01,4.389786674500955854e+01,4.846424209768739111e+00,9.866736621196203760e-01,9.835876944319511539e-01,9.926734512901186358e-01,9.841660711854768318e-01,4.358400500691480772e+01
3.923885163404155207e+01,-1.796525824025223983e+00,-1.693063382089026847e+00,-1.034624419361971359e-01,-7.220279720279714297e+01,2.099162657533203813e+01,2.196405282688477101e+01,4.756868153733503135e+01,2.524284870721207952e+01,-3.643960473744231621e+01,1.211341587607872583e+00,1.679283582000000000e+09,-2.258442607921812534e+08,2.260000000000019327e+00,1.914239999999998076e+02,1.906550909091146480e+02,1.907839332521817823e+02,1.886046666666669296e+02,1.943402229791575451e+02,1.896760000000003572e+02,1.850117770208431693e+02,1.889202974336162413e+02,2.478732257873193490e+01,5.021079000277195803e+01,4.703822480499543879e+00,9.955397625424390329e-01,9.864489301237054919e-01,9.998517404611427795e-01,9.904272637021549475e-01,3.846366807267134647e+01
4.541375243690286823e+01,-1.174580098453532173e+00,-1.520235620877195215e+00,3.456555224236630419e-01,-4.143356643356652569e+01,2.616454047808812788e+01,4.028187479514920710e+01,1.000000000000000000e+02,5.857618204054541167e+01,4.802801326944347693e+01,2.657842770987883796e+00,1.691235555000000000e+09,-2.297543030033182204e+08,4.979999999999989768e+00,1.919219999999997981e+02,1.908234545454783131e+02,1.910686726608759898e+02,1.878939999999999202e+02,1.934914510305396504e+02,1.894660000000003777e+02,1.854405489694611049e+02,1.903052277319939378e+02,2.332849688127410914e+01,5.644390985057972898e+01,4.823549446178147626e+00,1.015221728436762394e+00,1.002230072633675029e+00,1.013705801337961621e+00,1.007999778948336145e+00,4.139586730765511646e+01
4.616694764920683269e+01,-6.815692420442189814e-01,-1.240680161266203285e+00,5.591109192219843038e-01,-3.749999999999993605e+01,3.985300597274677870e+01,5.731309029620587836e+01,1.000000000000000000e+02,8.252289384577858300e+01,4.057228495747931873e+01,-9.656872816930284209e-01,1.702223422000000000e+09,-2.292209114013764560e+08,-1.879999999999995453e+00,1.917339999999997815e+02,1.909830909091147078e+02,1.913834594498076171e+02,1.889806666666664228e+02,1.945107348008614849e+02,1.897880000000003804e+02,1.850652651991392759e+02,1.914688003025712817e+02,2.197387301934898574e+01,5.048839107883690502e+01,4.699724485736851420e+00,1.015870339536744327e+00,1.005559785953457519e+00,1.010160990041656603e+00,1.009513455260549364e+00,4.549341231334733493e+01
4.637942331869558643e+01,-3.347638506897681054e-01,-9.387080577407249660e-01,6.039442070509568605e-01,-3.645104895104909559e+01,5.636159517631125482e+01,7.148982043757818872e+01,9.999999999999998579e+01,1.000000000000002274e+02,2.893852230974686179e+01,-6.386485372888439649e-01,1.712233614000000000e+09,-2.240762310507789850e+08,-1.240000000000009095e+00,1.916099999999997863e+02,1.911987272727510856e+02,1.916628304589335130e+02,1.901020000000000323e+02,1.951968619477099480e+02,1.909920000000003597e+02,1.867871380522907714e+02,1.923076887227548468e+02,2.075516519849735886e+01,5.425560169624049678e+01,4.543315593898504368e+00,1.010094663650831670e+00,1.006836803924639590e+00,1.005290821484333685e+00,1.009002532348415970e+00,4.019086301689340957e+01
3.383234895918747753e+01,-1.604484474322134702e+00,-1.160633529934528285e+00,-4.438509443876064164e-01,-9.265822784810129065e+01,6.037016527956163969e+01,5.230758510490037594e+01,0.000000000000000000e+00,6.666666666666689878e+01,-1.707336523126009808e+02,-7.008154943934763459e+00,1.676998024000000000e+09,-2.477493643605386019e+08,-1.375000000000000000e+01,1.902349999999997863e+02,1.895332727272965769e+02,1.899877703754910669e+02,1.876620000000000346e+02,1.978787851762435537e+02,1.898700000000004025e+02,1.818612148237572512e+02,1.881200051578441901e+02,2.147731005631245083e+01,5.170545564816566753e+01,5.049507337191466938e+00,9.609206299046695321e-01,9.590769311640875427e-01,9.650511661366047989e-01,9.626278139696975433e-01,3.730895198477843877e+01
3.027701327777399598e+01,-2.919232428614520813e+00,-1.746833162827859054e+00,-1.172399265786661759e+00,-8.955365622032294937e+01,5.166605094514810048e+01,3.120074729296525717e+01,0.000000000000000000e+00,3.333333333333356308e+01,-2.088618266382897559e+02,-7.867666063582323233e+00,1.643987431000000000e+09,-2.623975541746979952e+08,-1.521999999999999886e+01,1.887129999999997949e+02,1.873505454545692999e+02,1.878499939435835984e+02,1.837173333333333005e+02,2.001471545121939641e+02,1.877500000000003979e+02,1.753528454878068317e+02,1.834244480205317700e+02,2.282496248376711634e+01,3.902429327732643571e+01,5.253828241677790167e+00,9.492942743009300521e-01,9.444500378882227931e-01,9.624828092711678051e-01,9.513182871582247513e-01,3.522498579916731387e+01
3.166968169970417790e+01,-3.496456383135807755e+00,-2.330040902930508473e+00,-1.166415480205299282e+00,-7.624262847514738439e+01,3.303205101183721126e+01,1.558782063764552106e+01,8.648819762948200207e+00,2.882939920982965365e+00,-1.780012522716516230e+02,-7.450879007238886409e+00,1.684789456000000000e+09,-2.367858934604121745e+08,-1.440999999999999659e+01,1.872719999999997640e+02,1.855827272727511570e+02,1.862390859538411405e+02,1.810780000000000882e+02,1.981007947845041599e+02,1.850780000000003724e+02,1.720552052154965850e+02,1.807133606123577749e+02,2.437450146658568073e+01,2.733207422163570399e+01,5.373554795843662468e+00,9.671057608143575068e-01,9.557755564099290613e-01,9.820729664284765237e-01,9.644755340670158050e-01,4.271525972441146024e+01
2.804245227269166563e+01,-4.360003441694317416e+00,-3.006695082518444639e+00,-1.353308359175872777e+00,-9.549283909014324934e+01,2.045534576178613761e+01,1.457746935474716032e+01,0.000000000000000000e+00,2.882939920982965365e+00,-1.551151958566548785e+02,-8.771379256237255007e+00,1.654987662000000000e+09,-2.579094050476122200e+08,-1.677000000000001023e+01,1.855949999999997715e+02,1.832460000000239120e+02,1.840901612349609309e+02,1.769820000000001414e+02,1.940001039843025410e+02,1.814020000000003847e+02,1.688038960156982284e+02,1.769706260869717482e+02,2.581335909348863211e+01,2.159689609430154178e+01,5.436158024711971848e+00,9.615108984465420283e-01,9.397882486058364293e-01,9.760237561414751850e-01,9.518352378768279998e-01,4.431048440738126004e+01
3.301426574685765303e+01,-4.317889255436483609e+00,-3.443759806824457481e+00,-8.741294486120261276e-01,-8.299955496217181405e+01,1.646752185533482660e+01,1.923727557361132412e+01,8.587050414495480766e+01,3.150644130263456688e+01,-1.205448531756042740e+02,-5.205992509363310816e+00,1.669656508000000000e+09,-2.474535435384739041e+08,-9.730000000000018190e+00,1.846219999999997867e+02,1.817141818182058159e+02,1.828319501013316710e+02,1.739599999999999795e+02,1.834691471130596199e+02,1.782520000000003790e+02,1.730348528869411382e+02,1.758861946778906429e+02,2.714944117561280024e+01,2.083817369649896989e+01,5.321432451518260720e+00,9.939299418800328079e-01,9.596364463606731343e-01,9.993005967489624330e-01,9.749926958218813056e-01,4.690826579144545860e+01
3.768477661882028684e+01,-3.720150396281212579e+00,-3.535890003310042662e+00,-1.842603929711699173e-01,-7.067200712060522960e+01,2.160274799321028993e+01,3.099349905127191107e+01,1.000000000000000000e+02,6.195683471498517036e+01,-6.691576397458725012e+01,-4.317770924173136571e+00,1.689518586000000000e+09,-2.431357004949957430e+08,-8.120000000000004547e+00,1.838099999999997749e+02,1.808629090909331296e+02,1.823061409919986318e+02,1.730040000000000475e+02,1.815436156894532189e+02,1.777500000000003979e+02,1.739563843105475769e+02,1.766086809681457623e+02,2.746187995906323209e+01,2.752378402839127958e+01,5.197044419266957149e+00,1.012320675105482959e+00,9.789456503998705816e-01,1.011713552111310754e+00,9.948971898352628740e-01,4.763800351575812186e+01
3.175407968404757142e+01,-4.186630670419589251e+00,-3.752803559013224710e+00,-4.338271114063645406e-01,-9.328144203195405737e+01,2.843660311705164290e+01,3.507903472627121033e+01,3.849307779037861366e+01,7.478786064511136544e+01,-1.127091813658974218e+02,-8.356722978340302532e+00,1.663996441000000000e+09,-2.529223876754467189e+08,-1.578000000000000114e+01,1.822319999999998004e+02,1.789065454545695104e+02,1.806232062661806879e+02,1.700386666666667850e+02,1.819662391414783826e+02,1.767140000000003965e+02,1.714617608585224104e+02,1.741501643623836344e+02,2.867416674560634604e+01,2.686217823181685915e+01,5.435112675033602514e+00,9.792659325237368373e-01,9.496136792659917170e-01,9.816211923535673733e-01,9.672647781572828452e-01,4.755615085252171781e+01
2.951773379192722402e+01,-4.741347953752466537e+00,-4.082318357259638653e+00,-6.590295964928278849e-01,-9.520935496039227530e+01,3.206049159985719399e+01,3.010894102202799161e+01,1.530006112922224837e+01,5.126437963986717961e+01,-1.225436278361066655e+02,-1.163504029113594562e+01,1.634450073000000000e+09,-2.653345605338941514e+08,-2.237999999999999545e+01,1.799939999999998008e+02,1.766770909091150088e+02,1.786862596723296406e+02,1.678320000000000789e+02,1.817517424680614226e+02,1.749100000000003945e+02,1.680682575319393663e+02,1.712797886282767479e+02,3.007912350468587093e+01,2.592624701991616121e+01,5.359747483959774961e+00,9.717569035503951236e-01,9.443092547529372549e-01,9.766033486170599964e-01,9.620375744551667996e-01,4.131753170762751637e+01
2.908796195118597439e+01,-4.973160659721486354e+00,-4.379265791413588182e+00,-5.938948683078981716e-01,-9.208838203848895887e+01,2.666508469482633714e+01,1.480727833617933165e+01,0.000000000000000000e+00,1.793104630653384746e+01,-1.101660862577015365e+02,-1.215248962655601872e+01,1.609661128000000000e+09,-2.714371021722642183e+08,-2.343000000000000682e+01,1.776509999999997831e+02,1.747454545454786796e+02,1.769923942773606029e+02,1.669973333333333301e+02,1.820908632023291318e+02,1.739000000000004036e+02,1.657091367976716754e+02,1.692793753070674541e+02,3.153699294470550285e+01,2.566085587963852888e+01,5.397622663676933108e+00,9.739505462909695543e-01,9.533861334864437431e-01,9.835922769878227001e-01,9.692383726978164304e-01,3.968240560638475500e+01
2.869058411773769279e+01,-4.987814942571020538e+00,-4.582115508466065634e+00,-4.056994341049549035e-01,-9.397719173200286491e+01,1.933756412908450883e+01,1.309647302904571831e+01,0.000000000000000000e+00,5.100020376407644385e+00,-1.026433693886445013e+02,-1.248185776487662579e+01,1.592607707000000000e+09,-2.779311293642146587e+08,-2.407999999999998408e+01,1.752429999999997676e+02,1.731434545454787042e+02,1.755101407723859381e+02,1.675446666666664441e+02,1.804751513758236001e+02,1.722340000000004352e+02,1.639928486241772703e+02,1.679097024380039898e+02,3.289072885329515827e+01,1.905925632564959216e+01,5.242792473414294996e+00,9.802942508447785031e-01,9.634621639666076653e-01,9.902135961809008791e-01,9.751451502641219626e-01,3.851008078717613614e+01
2.832109046101130545e+01,-4.860345526251506953e+00,-4.674858847727879407e+00,-1.854866785236275462e-01,-9.565217391304348382e+01,1.391067982181145091e+01,1.382828810020882138e+01,0.000000000000000000e+00,2.279657943896988265e-13,-9.221374949443136870e+01,-7.717182789805421272e+00,1.569230342000000000e+09,-2.946808908848330975e+08,-1.407999999999998408e+01,1.738349999999997522e+02,1.718938181818423914e+02,1.742119333592248722e+02,1.667173333333334710e+02,1.732270591163864992e+02,1.699200000000004138e+02,1.666129408836143284e+02,1.669914001346217276e+02,3.394133324339470903e+01,2.143870880540043800e+01,5.145450153884702615e+00,9.908780602636511059e-01,9.685621422613411857e-01,9.949730332387133336e-01,9.795000296164541043e-01,3.917036202229807174e+01
2.595448772070059107e+01,-5.025350147841550097e+00,-4.791689281099102971e+00,-2.336608667424471264e-01,-9.039600873090112998e+01,1.491604908955984854e+01,1.782338613942452454e+01,0.000000000000000000e+00,2.279657943896988265e-13,-1.212342714674769724e+02,-7.265892386242489565e+00,1.526468431000000000e+09,-2.933937430620905757e+08,-1.294999999999998863e+01,1.725399999999997647e+02,1.703383636363878963e+02,1.725879454757294411e+02,1.644673333333332721e+02,1.716314457581371471e+02,1.683660000000003834e+02,1.651005542418636196e+02,1.651826703395016409e+02,3.549988920028635420e+01,1.613434883811637732e+01,5.218632285750081756e+00,9.816708836700974716e-01,9.579228005100279830e-01,9.857222944523925667e-01,9.703040258905756277e-01,3.946005302056715891e+01
2.792754089517730520e+01,-4.786971338699061107e+00,-4.790116633632422349e+00,3.145294933361242329e-03,-8.711323763955344646e+01,1.924438302191002492e+01,2.608147482609624390e+01,6.296695071818359679e+01,2.098898357272809179e+01,-1.058280375862256619e+02,-7.134476786412657923e+00,1.556032003000000000e+09,-2.854575251468630433e+08,-1.277000000000001023e+01,1.712629999999997494e+02,1.691892727272970376e+02,1.714301372074149867e+02,1.636593333333333362e+02,1.707844595625201123e+02,1.676160000000003834e+02,1.644475404374806544e+02,1.645978997119555629e+02,3.682559463905061392e+01,2.292981616095489628e+01,5.300872836767934082e+00,9.916714394807155664e-01,9.705540601297434344e-01,9.955757512838142587e-01,9.824499941430507866e-01,3.723228032225996742e+01
2.427421079024968265e+01,-5.149924258052692494e+00,-4.910052508439179064e+00,-2.398717496135134297e-01,-9.807971014492753170e+01,2.245208333568997361e+01,2.345138904154866211e+01,0.000000000000000000e+00,2.098898357272809179e+01,-1.232107588161685356e+02,-7.527806444215112691e+00,1.523562720000000000e+09,-3.126236586892359257e+08,-1.312999999999999545e+01,1.699499999999997613e+02,1.673760000000243338e+02,1.695864758969758839e+02,1.605119999999999436e+02,1.713987702302769378e+02,1.660000000000003979e+02,1.606012297697238580e+02,1.621711880087228508e+02,3.819834767857295077e+01,2.180761325216204582e+01,5.385810491284511059e+00,9.716265060240940610e-01,9.490438364224784706e-01,9.784046102518071386e-01,9.636387534651117415e-01,3.964374002214120196e+01
