0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
06/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,23.53,6.93,9.75,11.2,-1,-93.07,9.62,9.41,0.21,0.64,-0.43,-0.33,0,-0.06,-0.05,-0.06,-0.05,-0.11,-0.16,0.07,-1.21,-1,95.49,93.15,-0.03,0.04,-96.22,96.19,94.4,-0.01,-0.01,0.08,0.05,0,0,0,
08/05/1998,1,1,-1,-1,-1,-1,-1,-1,24.18,1.33,6.98,9.7,0,-98.67,9.47,9.4,0.06,0.56,-0.5,-0.43,0,-0.04,-0.09,-0.09,-0.1,-0.09,-0.15,-0.01,5.09,1,93.56,91.05,-0.03,-0.2,-146.61,95.17,92.63,-0.01,-0.03,0.03,0.04,0,0,0,
11/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,21.89,12.7,6.98,7.91,1,-87.3,9.3,9.41,-0.11,0.45,-0.56,-0.5,0,0,-0.03,-0.09,-0.08,-0.09,-0.11,-0.01,-0.9,-1,95.75,92.4,-0.04,0.19,-161.26,97.52,94.47,-0.03,-0.01,0.04,0.04,0,0,0,
12/05/1998,-1,-1,1,1,1,1,1,-1,17.84,0.98,5,6.32,-1,-99.02,9.11,9.39,-0.27,0.33,-0.6,-0.56,0,-0.1,-0.09,-0.13,-0.18,-0.17,-0.2,-0.19,26.14,1,89.75,85.25,-0.05,0.04,-185.42,92.35,88.07,-0.01,-0.01,0.11,0.06,0,0,0,
13/05/1998,1,1,1,1,1,1,1,-1,13.77,2.15,5.28,5.75,0,-97.85,8.94,9.35,-0.4,0.19,-0.59,-0.6,0,-0.02,-0.12,-0.11,-0.15,-0.2,-0.21,-0.25,0.14,1,91.68,85.25,-0.08,0.29,-189.6,94.27,88.9,-0.01,-0.02,0.04,0.06,0,0,0,
14/05/1998,-1,-1,-1,1,1,1,-1,-1,27.49,22.26,8.46,6.25,1,-77.74,8.81,9.33,-0.52,0.05,-0.57,-0.59,0,0.06,0.04,-0.06,-0.06,-0.09,-0.19,-0.22,-0.17,-1,99.4,92.56,-0.07,0.79,-144.26,101.05,96.17,-0.02,-0.01,0.09,0.06,0,0,0,
15/05/1998,1,-1,1,1,1,1,-1,-1,29.17,19.7,14.7,9.48,0,-80.3,8.68,9.32,-0.64,-0.09,-0.55,-0.57,0,-0.01,0.05,0.03,-0.07,-0.07,-0.15,-0.27,0.16,1,99.72,93.02,-0.07,0.17,-120.4,100.5,96.64,-0.01,-0.02,0.05,0.07,0,0,0,
18/05/1998,-1,1,1,1,1,1,-1,-1,28.22,17.8,19.92,14.36,-1,-82.2,8.51,9.29,-0.78,-0.23,-0.55,-0.55,0,-0.01,-0.02,0.04,0.02,-0.08,-0.16,-0.24,0.04,1,100.77,94.14,-0.07,0.25,-106.66,100.17,97.42,-0.02,0.03,0.03,0.06,0,0,0,
19/05/1998,1,1,1,1,1,-1,-1,-1,31.73,23.48,20.33,18.32,1,-76.52,8.4,9.27,-0.87,-0.37,-0.5,-0.55,0,0.02,0.01,0,0.06,0.04,-0.14,-0.24,-0.09,-1,101.88,97.44,-0.05,0.83,-86.98,101.18,100.05,0.03,0.01,0.03,0.05,0,0,0,
20/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,33.56,38.64,26.64,22.3,0,-61.36,8.32,9.23,-0.91,-0.49,-0.42,-0.5,0,0.05,0.07,0.06,0.05,0.12,-0.1,-0.19,-0.11,-1,104.63,103.51,-0.01,1.02,-52.1,103.84,104.6,0.01,0.01,0.05,0.05,0,0,0,
21/05/1998,1,1,1,-1,-1,-1,-1,-1,35.53,34.93,32.35,26.44,0,-65.07,8.22,9.15,-0.93,-0.61,-0.33,-0.42,0,-0.03,0.01,0.03,0.03,0.02,-0.08,-0.23,0.08,1,100.72,100.81,0,0.12,-52.56,99.92,101,0.01,0,0.05,0.04,0,0,0,
22/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,36.13,40.67,38.08,32.36,0,-59.33,8.12,9.07,-0.95,-0.7,-0.25,-0.33,0,0.01,-0.02,0.03,0.05,0.04,-0.03,-0.17,-0.07,-1,101.38,102.62,0.01,0.67,-49.04,100.66,102.06,0,0.01,0.03,0.04,0,0,0,
25/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,36.11,38,37.87,36.1,0,-62,8.07,8.97,-0.9,-0.77,-0.13,-0.25,0,-0.01,0,-0.03,0.02,0.04,-0.04,-0.15,0.05,1,99.56,101.97,0.02,0.35,-44.9,99.47,100.67,0.01,-0.01,0.03,0.04,0,0,0,
26/05/1998,-1,1,-1,-1,-1,-1,-1,-1,32.26,22.5,33.72,36.56,-1,-77.5,8.01,8.87,-0.86,-0.82,-0.04,-0.13,0,-0.04,-0.05,-0.03,-0.07,-0.02,0.02,-0.18,0.09,1,96.17,97.91,0.02,-0.16,-68.72,97.05,97.17,-0.01,0.01,0.04,0.04,0,0,0,
27/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,37.04,33.58,31.36,34.32,1,-66.42,7.96,8.77,-0.81,-0.85,0.04,-0.04,1,0,-0.04,-0.05,-0.03,-0.07,0.04,-0.18,-0.03,-1,97.63,97.65,0,0.7,-68.4,98.4,97.64,0.01,0.01,0.03,0.04,0,0,0,
28/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,38.65,25.64,27.24,30.77,-1,-74.36,7.96,8.67,-0.71,-0.86,0.15,0.04,0,-0.02,-0.02,-0.06,-0.07,-0.05,-0.04,-0.22,0.02,1,96.68,96.02,-0.01,0.27,-78.82,97.83,96.41,0.01,-0.01,0.03,0.03,0,0,0,
29/05/1998,-1,-1,-1,-1,-1,-1,-1,-1,37.1,18.8,26.01,28.2,0,-81.2,7.96,8.55,-0.59,-0.84,0.25,0.15,0,-0.01,-0.03,-0.03,-0.07,-0.08,-0.04,-0.18,0.04,1,97.21,95.38,-0.02,0.26,-95.87,98.24,96.28,-0.01,0.02,0.04,0.03,0,0,0,
01/06/1998,-1,-1,-1,-1,-1,-1,-1,-1,48.73,19.63,21.36,24.87,0,-80.37,7.93,8.46,-0.53,-0.8,0.27,0.25,0,0,-0.01,-0.03,-0.03,-0.07,-0.03,-0.19,0.05,1,98.47,95.57,-0.03,0.85,-81.88,99.09,97,0.02,-0.02,0.04,0.04,0,0,0,
02/06/1998,-1,1,1,-1,-1,-1,-1,-1,42.91,11.84,16.76,21.37,0,-88.16,7.87,8.37,-0.5,-0.75,0.25,0.27,0,-0.06,-0.06,-0.07,-0.09,-0.09,-0.11,-0.23,0.07,1,94,90.54,-0.04,0.14,-149.51,95.3,92.66,-0.02,0.05,0.1,0.05,0,0,0,
03/06/1998,-1,-1,-1,-1,-1,-1,-1,-1,35.4,22.37,17.95,18.69,1,-77.63,7.82,8.28,-0.46,-0.7,0.24,0.25,0,0.02,-0.04,-0.04,-0.05,-0.07,-0.13,-0.22,-0.06,-1,97.58,93.93,-0.04,1.43,-141.08,98.74,96.07,0.05,0.02,0.03,0.05,0,0,0,
04/06/1998,-1,-1,-1,-1,-1,-1,-1,-1,36.42,21.05,18.42,17.71,0,-78.95,7.75,8.19,-0.44,-0.64,0.21,0.24,0,0,0.02,-0.04,-0.05,-0.06,-0.11,-0.18,0.04,1,98.45,94.72,-0.04,0.79,-134.46,99.37,96.95,0.02,0,0.04,0.05,0,0,0,
05/06/1998,-1,-1,-1,-1,-1,-1,-1,-1,32.42,1.95,15.12,17.16,-1,-98.05,7.63,8.08,-0.45,-0.59,0.15,0.21,0,-0.04,-0.05,-0.02,-0.09,-0.09,-0.16,-0.18,0.03,1,95.96,92.23,-0.04,0.06,-176.33,97,94.44,0,0.03,0.05,0.05,0,0,0,
08/06/1998,1,1,1,1,1,1,-1,-1,24.28,9.66,10.89,14.81,0,-90.34,7.51,7.98,-0.47,-0.55,0.08,0.15,0,-0.05,-0.09,-0.09,-0.07,-0.13,-0.19,-0.23,0.07,1,93.6,89.29,-0.05,0.26,-209.11,94.85,91.69,0.03,0,0.11,0.07,0,0,0,
09/06/1998,0,1,1,1,-1,-1,-1,-1,22.37,22.71,11.44,12.48,1,-77.29,7.39,7.88,-0.49,-0.52,0.03,0.08,0,0.04,-0.01,-0.06,-0.06,-0.04,-0.13,-0.11,-0.12,-1,98.17,94.21,-0.04,0.71,-163.94,99.6,96.72,0,0.01,0.09,0.06,0,0,0,
10/06/1998,1,0,-1,-1,-1,1,-1,-1,26.77,27.32,19.9,14.07,0,-72.68,7.29,7.79,-0.5,-0.49,-0.01,0.03,-1,0.01,0.05,0,-0.05,-0.05,-0.12,-0.08,-0.06,-1,100.06,96.27,-0.04,0.83,-115.95,100.81,98.48,0.01,-0.01,0.03,0.06,0,0,0,
11/06/1998,-1,-1,-1,-1,1,-1,-1,-1,23.33,27.32,25.78,19.04,0,-72.68,7.21,7.69,-0.48,-0.48,0,-0.01,0,0,0.01,0.05,0,-0.05,-0.1,-0.14,0,0,101.05,97.31,-0.04,0,-108.11,100.79,99.17,-0.01,0,0.03,0.06,0,0,0,
12/06/1998,-1,-1,-1,1,-1,-1,-1,-1,23.94,29.82,28.15,24.61,0,-70.18,7.13,7.62,-0.49,-0.47,-0.01,0,0,0,0,0.01,0.05,-0.01,-0.09,-0.13,0.04,1,100.91,98.01,-0.03,0.6,-87.02,100.24,99.43,0,-0.01,0.02,0.05,0,0,0,
15/06/1998,-1,-1,1,1,-1,-1,-1,1,24.31,17.61,24.92,26.28,-1,-82.39,7.05,7.55,-0.5,-0.47,-0.03,-0.01,0,-0.03,-0.04,-0.04,-0.03,0.01,-0.12,-0.15,0.03,1,97.31,96.01,-0.01,0,-100.18,97.69,97.05,-0.01,-0.02,0.04,0.04,0,0,0,
16/06/1998,1,1,1,-1,-1,-1,-1,1,21.33,12.28,19.91,24.33,0,-87.72,6.95,7.47,-0.52,-0.48,-0.04,-0.03,0,-0.04,-0.07,-0.07,-0.07,-0.06,-0.1,-0.2,0.07,1,94.88,93.34,-0.02,-0.31,-130.37,96.06,94.73,-0.02,0.05,0.05,0.03,0,0,0,
17/06/1998,-1,-1,-1,-1,-1,-1,-1,1,38.15,42.6,24.16,23,1,-57.4,6.89,7.44,-0.55,-0.49,-0.05,-0.04,0,0.08,0.04,0,0,0,-0.05,-0.18,-0.06,-1,102.4,101.29,-0.01,1.31,-65.65,102.86,102.13,0.05,0.01,0.07,0.04,0,0,0,
18/06/1998,-1,-1,-1,-1,-1,-1,-1,1,37.23,34.32,29.73,24.6,0,-65.68,6.86,7.41,-0.55,-0.5,-0.04,-0.05,0,-0.02,0.06,0.02,-0.02,-0.02,-0.06,-0.16,0.03,1,100.71,99.93,-0.01,0.41,-58.42,100.67,100.2,0.01,-0.01,0.05,0.05,0,0,0,
19/06/1998,-1,-1,-1,-1,-1,-1,-1,1,32.52,11.33,29.42,27.77,-1,-88.67,6.79,7.35,-0.56,-0.51,-0.04,-0.04,0,-0.06,-0.08,-0.01,-0.04,-0.08,-0.08,-0.23,0.04,1,96.11,94.68,-0.02,-0.13,-104.41,96.31,95.2,-0.01,-0.01,0.06,0.05,0,0,0,
22/06/1998,-1,-1,1,1,1,1,-1,1,33.45,13.69,19.78,26.31,0,-86.31,6.69,7.28,-0.59,-0.52,-0.06,-0.04,0,-0.05,-0.11,-0.13,-0.06,-0.09,-0.08,-0.26,0.03,1,92.99,90.64,-0.03,-0.08,-158.17,94.22,92.12,-0.01,0,0.08,0.06,0,0,0,
23/06/1998,1,1,1,1,1,1,1,1,27.94,2.38,9.13,19.44,0,-97.62,6.6,7.2,-0.6,-0.54,-0.06,-0.06,0,-0.03,-0.08,-0.14,-0.15,-0.09,-0.14,-0.25,0.05,1,91.62,89.11,-0.03,0.08,-168.91,94.42,91.28,0,0.02,0.04,0.06,0,0,0,
24/06/1998,1,1,-1,-1,-1,-1,1,1,35.09,22.76,12.94,13.95,1,-77.24,6.56,7.13,-0.56,-0.55,-0.02,-0.06,0,0.05,0.02,-0.03,-0.09,-0.11,-0.11,-0.22,-0.04,-1,98.53,94.62,-0.04,1.45,-132.02,100.42,96.97,0.02,0.02,0.04,0.05,0,0,0,
25/06/1998,-1,-1,-1,-1,-1,-1,1,1,41.56,37.12,20.75,14.28,0,-62.88,6.52,7.05,-0.53,-0.55,0.02,-0.02,1,0.03,0.08,0.04,-0.01,-0.07,-0.09,-0.18,-0.05,-1,102.64,97.98,-0.05,1.11,-86.36,102.66,100.04,0.02,-0.01,0.04,0.05,0,0,0,
26/06/1998,1,-1,-1,-1,-1,-1,1,1,43.34,23.58,27.82,20.51,-1,-76.42,6.45,6.97,-0.52,-0.55,0.03,0.02,0,-0.03,-0.01,0.04,0.01,-0.04,-0.11,-0.2,0.03,1,100.23,96.04,-0.04,-0.21,-103.35,99.61,97.8,-0.01,-0.01,0.03,0.05,0,0,0,
29/06/1998,-1,-1,-1,-1,-1,-1,1,1,37.67,21.95,27.55,25.37,0,-78.05,6.38,6.89,-0.51,-0.55,0.05,0.03,0,0,-0.03,-0.01,0.04,0.01,-0.09,-0.2,0.03,1,99.77,96.59,-0.03,0.52,-98.54,99.32,98.25,-0.01,0.01,0.03,0.04,0,0,0,
30/06/1998,-1,-1,-1,-1,1,0,1,1,34.65,11.38,18.97,24.78,0,-88.62,6.31,6.8,-0.5,-0.55,0.05,0.05,0,-0.02,-0.02,-0.06,-0.03,0.02,-0.07,-0.16,0.04,1,97.32,95.21,-0.02,0.39,-99.47,97.96,97.14,0.01,0.02,0.04,0.04,0,0,0,
01/07/1998,-1,-1,-1,1,1,1,1,1,34.39,9.76,14.36,20.29,0,-90.24,6.25,6.73,-0.49,-0.54,0.05,0.05,0,0,-0.02,-0.03,-0.06,-0.03,-0.14,-0.18,0.03,1,97.67,96.4,-0.01,0.65,-99.58,98.63,97.74,0.02,-0.01,0.03,0.03,0,0,0,
02/07/1998,-1,0,1,1,1,1,1,1,33.97,5.69,8.94,14.09,0,-94.31,6.2,6.66,-0.45,-0.53,0.07,0.05,0,-0.01,-0.01,-0.03,-0.04,-0.07,-0.13,-0.19,0.02,1,98.2,96.99,-0.01,0.55,-98.01,98.85,97.71,-0.01,0,0.04,0.03,0,0,0,
03/07/1998,-1,1,1,1,1,1,1,1,36.66,5.69,7.05,10.12,0,-94.31,6.12,6.59,-0.47,-0.51,0.04,0.07,0,0,-0.01,-0.01,-0.03,-0.04,-0.08,-0.15,0,0,98.93,97.76,-0.01,0.69,-93.25,99.45,98.26,0,0.02,0.03,0.03,0,0,0,
06/07/1998,-1,-1,1,1,1,1,1,1,42.5,13.01,8.13,8.04,1,-86.99,6.05,6.53,-0.48,-0.5,0.02,0.04,0,0.02,0.02,0.01,0,-0.02,-0.01,-0.09,-0.01,-1,100.81,99.37,-0.01,0.79,-78.39,100.82,99.89,0.02,0,0.02,0.03,0,0,0,
07/07/1998,1,1,1,1,1,1,1,1,27.97,11.38,10.03,8.4,0,-88.62,6.02,6.46,-0.45,-0.49,0.04,0.02,0,0,0.01,0.01,0,0,0.02,-0.13,0.02,1,100.47,98.87,-0.02,0.5,-67.48,100.33,99.74,0,0.03,0.02,0.03,0,0,0,
08/07/1998,-1,-1,1,1,1,1,1,1,42.77,60.44,28.28,15.48,0,-39.56,6.04,6.43,-0.39,-0.47,0.08,0.04,0,0.07,0.07,0.08,0.08,0.07,0.04,-0.08,-0.05,-1,105.85,105.29,-0.01,1.23,-0.29,104.65,105.5,0.03,0.01,0.06,0.03,0,0,0,
09/07/1998,1,1,1,1,1,1,1,1,50.53,74.65,48.82,29.04,0,-25.35,6.08,6.4,-0.32,-0.45,0.13,0.08,0,0,0.07,0.06,0.08,0.08,0.01,-0.08,0.02,1,103.93,104.89,0.01,0.76,31.79,102.46,104.23,0.01,-0.03,0.03,0.03,0,0,0,
10/07/1998,1,1,1,1,1,1,1,1,64.51,91.36,75.48,50.86,0,-8.64,6.12,6.37,-0.26,-0.42,0.17,0.13,0,0.03,0.03,0.1,0.1,0.11,0.07,-0.05,-0.04,-1,105.06,107.56,0.02,0.58,53.18,103.35,106.07,-0.03,-0.04,0.08,0.04,0,0,0,
13/07/1998,1,1,1,1,1,-1,-1,-1,78.48,99.2,88.4,70.9,0,-0.8,6.18,6.38,-0.2,-0.39,0.19,0.17,0,0.08,0.11,0.11,0.19,0.18,0.16,0.06,-0.11,-1,109.53,114.23,0.04,0.65,145.55,106.85,111.27,-0.04,-0.01,0.13,0.07,0,0,0,
14/07/1998,-1,-1,-1,-1,-1,-1,-1,-1,79.48,94.48,95.01,86.3,-1,-5.52,6.3,6.42,-0.11,-0.35,0.23,0.19,0,0.07,0.15,0.19,0.19,0.27,0.27,0.18,-0.12,-1,111.32,118.77,0.06,0.72,223.93,108.04,114.24,-0.01,0.04,0.11,0.08,0,0,0,
15/07/1998,-1,-1,-1,-1,-1,-1,-1,-1,71.7,73.4,89.02,90.81,0,-26.6,6.41,6.43,-0.03,-0.3,0.27,0.23,0,-0.03,0.04,0.12,0.15,0.15,0.23,0.06,0.07,1,105.1,112.84,0.07,0.53,218.18,102.22,108.02,0.04,0,0.08,0.09,0,0,0,
16/07/1998,-1,-1,-1,-1,-1,-1,-1,-1,75.42,68.47,78.78,87.61,0,-31.53,6.51,6.45,0.06,-0.24,0.3,0.27,0,-0.01,-0.04,0.02,0.1,0.14,0.23,0.07,0.04,1,101.12,109.05,0.07,0.38,161.66,99.64,104.49,0,0.01,0.04,0.09,0,0,0,
17/07/1998,-1,-1,-1,-1,-1,-1,-1,-1,73.2,63.55,68.47,78.76,0,-36.45,6.61,6.45,0.16,-0.17,0.33,0.3,0,-0.01,-0.03,-0.06,0.01,0.09,0.21,0.12,0.03,1,98.16,105.57,0.07,0.45,124.94,98.35,101.71,0.01,0,0.04,0.08,0,0,0,
20/07/1998,1,1,1,-1,-1,-1,-1,1,65.8,41.87,57.96,68.41,0,-58.13,6.68,6.45,0.23,-0.09,0.32,0.33,0,-0.06,-0.07,-0.09,-0.11,-0.06,0.12,0.11,0.04,1,93.1,98.02,0.05,0.17,64.74,94.79,95.59,0,-0.01,0.08,0.07,0,0,0,
21/07/1998,-1,-1,-1,-1,-1,-1,-1,-1,68.39,50.25,51.89,59.44,0,-49.75,6.76,6.45,0.3,-0.02,0.32,0.32,0,0.03,-0.04,-0.05,-0.06,-0.09,0.15,0.17,-0.08,-1,97.33,99.2,0.02,0.66,51.42,98.71,97.93,-0.01,0.01,0.1,0.07,0,0,0,
22/07/1998,-1,-1,-1,-1,-1,-1,-1,1,69.29,49.26,47.13,52.33,1,-50.74,6.83,6.47,0.36,0.06,0.3,0.32,0,0,0.02,-0.04,-0.05,-0.07,0.07,0.11,0.02,1,98.42,98.25,0,0.57,51.63,99.42,97.84,0.01,0,0.03,0.06,0,0,0,
23/07/1998,1,-1,-1,-1,1,1,1,1,64.32,37.81,45.77,48.26,-1,-62.19,6.88,6.46,0.42,0.13,0.29,0.3,0,-0.03,-0.03,-0.01,-0.07,-0.08,0.04,0.05,0.01,1,96.95,94.72,-0.02,-0.09,21.98,97.78,95.54,0,-0.01,0.03,0.06,0,0,0,
24/07/1998,-1,-1,-1,1,1,1,1,1,62.41,34.69,40.59,44.5,0,-65.31,6.9,6.45,0.45,0.2,0.25,0.29,0,0,-0.04,-0.04,-0.01,-0.08,0,0.08,0.02,1,98.07,94.25,-0.04,0.27,2.27,98.5,96.12,-0.01,0.02,0.05,0.06,0,0,0,
27/07/1998,-1,-1,1,1,1,-1,1,1,62.02,27.47,33.33,39.9,0,-72.53,6.92,6.46,0.46,0.27,0.19,0.25,0,-0.01,-0.01,-0.04,-0.05,-0.02,-0.07,0.08,0.02,1,97.88,94.39,-0.04,0.34,-3.67,98.73,96.66,0.02,0,0.05,0.05,0,0,0,
28/07/1998,1,1,1,1,-1,-1,1,1,54.31,21.51,27.89,33.94,0,-78.49,6.92,6.48,0.44,0.32,0.12,0.19,0,0,-0.01,-0.02,-0.05,-0.05,-0.14,0.09,0.03,1,98.43,95.38,-0.03,0.58,-6.58,99.14,97.32,0,0.02,0.04,0.04,0,0,0,
29/07/1998,-1,0,-1,-1,-1,-1,1,1,57.73,31.4,26.79,29.34,1,-68.6,6.88,6.51,0.37,0.35,0.02,0.12,0,0.03,0.02,0.02,0.01,-0.02,-0.09,0.13,-0.09,-1,101.46,98.79,-0.03,0.93,12.03,101.38,100.25,0.02,0,0.06,0.05,0,0,0,
30/07/1998,-1,-1,-1,-1,-1,0,1,-1,53.9,25.79,26.23,26.97,-1,-74.21,6.81,6.53,0.28,0.37,-0.09,0.02,-1,0,0.03,0.02,0.02,0.01,-0.07,0.14,0,0,101.24,99.58,-0.02,0.67,10.69,100.89,100.48,0,0.01,0.04,0.05,0,0,0,
31/07/1998,-1,-1,-1,-1,1,1,1,1,40.31,18.12,25.1,26.04,0,-81.88,6.76,6.54,0.21,0.37,-0.15,-0.09,0,-0.01,-0.01,0.02,0.02,0.01,-0.07,0.13,0.01,1,100.45,99.7,-0.01,0.46,-7.43,100.08,100.06,0.01,-0.02,0.02,0.04,0,0,0,
03/08/1998,-1,1,1,1,1,1,1,1,20.22,5.37,16.43,22.59,0,-94.63,6.69,6.56,0.13,0.35,-0.21,-0.15,0,-0.03,-0.03,-0.03,-0.01,-0.01,-0.03,0.08,0.01,1,97.85,97.19,-0.01,-0.35,-58.41,98.01,97.76,-0.02,0,0.03,0.04,0,0,0,
04/08/1998,1,1,1,1,1,1,1,1,23.88,9.52,11,17.51,0,-90.48,6.64,6.57,0.07,0.32,-0.25,-0.21,0,0,-0.03,-0.03,-0.03,-0.01,-0.06,0.09,-0.02,-1,98.27,98.05,0,0.69,-71.33,98.92,98.52,0,0,0.02,0.03,0,0,0,
05/08/1998,1,1,1,1,1,1,1,1,29.92,19.39,11.43,12.95,1,-80.61,6.63,6.6,0.03,0.27,-0.24,-0.25,0,0.01,0.02,-0.01,-0.02,-0.02,-0.04,0.03,-0.01,-1,100,99.82,0,0.92,-60.79,100.42,99.99,0,0,0.02,0.03,0,0,0,
06/08/1998,1,1,1,1,1,1,1,1,37.18,36.47,21.79,14.74,0,-63.53,6.61,6.62,-0.01,0.22,-0.23,-0.24,0,0.02,0.03,0.04,0.01,0,0.01,0.05,-0.05,-1,101.83,101.53,0,0.89,-36.15,101.63,101.52,0,-0.01,0.03,0.02,0,0,0,
07/08/1998,1,1,1,0,1,1,1,1,51.41,44,33.29,22.17,0,-56,6.6,6.66,-0.05,0.16,-0.22,-0.23,0,0,0.02,0.04,0.04,0.01,0.02,0.02,-0.01,-1,101.94,101.65,0,0.36,-33.31,101.22,101.48,-0.01,-0.02,0.02,0.02,0,0,0,
10/08/1998,1,-1,-1,-1,-1,-1,1,1,47.82,59.15,46.54,33.87,0,-40.85,6.62,6.69,-0.07,0.11,-0.18,-0.22,0,0.01,0.02,0.04,0.05,0.05,0.04,-0.04,-0.09,-1,102.26,102.63,0,0.72,5.65,101.46,102.28,-0.02,-0.01,0.08,0.03,0,0,0,
11/08/1998,-1,-1,-1,-1,-1,-1,1,1,48.25,57.75,53.63,44.49,0,-42.25,6.63,6.72,-0.09,0.06,-0.14,-0.18,0,0,0.01,0.01,0.03,0.05,0.04,-0.1,0.06,1,101.16,102.06,0.01,0.48,8.22,100.61,101.68,-0.01,0,0.03,0.04,0,0,0,
12/08/1998,1,1,1,-1,-1,1,1,1,55.24,46.48,54.46,51.55,-1,-53.52,6.65,6.75,-0.1,0.01,-0.12,-0.14,0,-0.01,-0.01,0,0,0.02,0,-0.08,0.05,1,99.55,100.83,0.01,0.19,-4.83,99.44,100.32,0,0,0.03,0.04,0,0,0,
13/08/1998,-1,-1,-1,-1,1,1,-1,-1,59.3,53.52,52.58,53.56,1,-46.48,6.67,6.77,-0.1,-0.02,-0.08,-0.12,0,0.01,0,-0.01,0.01,0.01,0.01,-0.07,-0.01,-1,100.09,101.47,0.01,0.79,27.31,100.08,100.78,0,0,0.02,0.04,0,0,0,
14/08/1998,-1,-1,-1,1,1,1,-1,-1,59.98,46.27,48.76,51.93,-1,-53.73,6.67,6.78,-0.11,-0.05,-0.06,-0.08,0,0,0,-0.01,-0.01,0,0.01,-0.06,0.01,1,99.59,100.9,0.01,0.43,44.41,99.75,100.15,0,0.01,0.01,0.04,0,0,0,
17/08/1998,-1,-1,1,1,1,1,-1,-1,60.04,41.79,47.19,49.51,0,-58.21,6.67,6.79,-0.11,-0.07,-0.05,-0.06,0,0,-0.01,0,-0.01,-0.01,0.04,0,0.01,1,99.44,100.09,0.01,0.53,35.01,99.59,99.62,0.01,0,0.02,0.02,0,0,0,
18/08/1998,1,1,1,1,1,1,1,1,49.14,37.31,41.79,45.91,0,-62.69,6.67,6.77,-0.1,-0.08,-0.01,-0.05,0,0,-0.01,-0.01,-0.01,-0.02,0.03,-0.03,0.03,1,99.34,99.36,0,0.18,-11.29,99.48,99.24,0,0.01,0.03,0.02,0,0,0,
19/08/1998,-1,-1,-1,-1,-1,-1,-1,-1,65.19,87.32,55.48,48.15,1,-12.68,6.72,6.75,-0.03,-0.09,0.06,-0.01,1,0.06,0.05,0.05,0.04,0.05,0.07,0.03,-0.07,-1,103.83,104.14,0,0.98,203.83,103.33,103.83,0.01,0.01,0.07,0.03,0,0,0,
20/08/1998,-1,-1,-1,-1,-1,-1,-1,-1,66.38,84.51,69.71,55.66,0,-15.49,6.77,6.74,0.03,-0.08,0.1,0.06,0,0,0.05,0.05,0.04,0.04,0.05,0.06,0.02,1,102.75,103.34,0.01,0.25,200.64,101.84,102.82,0.01,-0.01,0.03,0.03,0,0,0,
21/08/1998,-1,1,1,1,-1,-1,1,-1,68.09,60.56,77.46,67.55,-1,-39.44,6.79,6.72,0.07,-0.06,0.13,0.1,0,-0.02,-0.03,0.03,0.02,0.02,0.02,0.04,0.01,1,99.91,100.63,0.01,0,123.28,99.28,100.18,-0.01,0.01,0.03,0.03,0,0,0,
24/08/1998,-1,1,1,-1,-1,-1,1,-1,67.78,59.09,68.05,71.74,0,-40.91,6.8,6.71,0.09,-0.04,0.13,0.13,0,0,-0.02,-0.03,0.03,0.02,0.01,0.05,-0.01,-1,99.59,100.69,0.01,0.89,97.23,99.41,100.18,0.01,0.01,0.01,0.03,0,0,0,
25/08/1998,-1,0,-1,-1,-1,1,1,-1,65.83,58.62,59.42,68.31,0,-41.38,6.82,6.72,0.1,-0.02,0.12,0.13,0,0,0.01,-0.02,-0.02,0.03,0.01,0.06,-0.02,-1,99.39,100.98,0.02,0.69,92.01,99.84,100.41,0.01,0.03,0.02,0.03,0,0,0,
27/08/1998,-1,-1,-1,-1,1,1,1,-1,61.34,57.89,58.54,62,0,-42.11,6.83,6.72,0.1,0,0.1,0.12,0,0,0,0.01,-0.02,-0.02,0.03,0.03,0,0,99.83,100.72,0.01,0.9,110.71,100.04,100.24,0.03,-0.02,0.03,0.02,0,0,0,
28/08/1998,-1,1,-1,1,1,1,1,1,48.14,15.79,44.1,54.02,0,-84.21,6.81,6.71,0.1,0.03,0.07,0.1,0,-0.03,-0.03,-0.03,-0.03,-0.05,-0.02,-0.01,0.03,1,97.39,97.36,0,0.03,-26.54,97.75,97.24,-0.02,0.02,0.05,0.03,0,0,0,
31/08/1998,1,-1,1,1,1,1,0,1,47.25,28.07,33.92,45.52,0,-71.93,6.82,6.72,0.1,0.05,0.05,0.07,0,0.01,-0.02,-0.02,-0.02,-0.02,0,0.01,-0.02,-1,98.79,98.4,0,0.75,-29.5,99.3,98.55,0.02,-0.05,0.02,0.03,0,0,0,
