c,gamma,dist+plus_actual,dist_minus_act,pred_plus_train,pred_minus_train,pred_plus_test,pred_minus_test,pred_tain_accuracy_tot,pred_train_acc_plus,pred_train_acc_minus,pre_test_acc_tot,pred_test_acc_plus,pred_test_acc_minus,ret_pt_tot_train,ret_pt_tot_plus,ret_pt_train_minus,ret_pt_cor_train,ret_pt_inc_train,rt_pt_tot_test,rt_pt_plus_test,rt_pt_minus_test,rt_pt_cor_test,ret_pt_inc_test
10,0.0158730159,54.0833333333,45.9166666667,55.7557557558,44.2442442442,60.1990049751,39.8009950249,56.1561561562,58.7073608618,52.9411764706,52.736318408,57.8512396694,45,0.1406948589,0.1491842149,0.1300449236,1.1200432373,-1.1079743235,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.015625,54.0833333333,45.9166666667,55.7557557558,44.2442442442,60.1990049751,39.8009950249,56.1561561562,58.7073608618,52.9411764706,52.736318408,57.8512396694,45,0.1406948589,0.1491842149,0.1300449236,1.1200432373,-1.1079743235,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0153846154,54.0833333333,45.9166666667,55.6556556557,44.3443443443,60.1990049751,39.8009950249,56.0560560561,58.6330935252,52.8216704289,52.736318408,57.8512396694,45,0.1366752325,0.1458341451,0.1252317372,1.1184507734,-1.110023867,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0151515152,54.0833333333,45.9166666667,55.6556556557,44.3443443443,60.1990049751,39.8009950249,56.0560560561,58.6330935252,52.8216704289,52.736318408,57.8512396694,45,0.1366752325,0.1458341451,0.1252317372,1.1184507734,-1.110023867,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0149253731,54.0833333333,45.9166666667,55.5555555556,44.4444444444,60.1990049751,39.8009950249,56.1561561562,58.7387387387,52.9279279279,52.736318408,57.8512396694,45,0.1386446462,0.1478729302,0.1271610193,1.118214126,-1.1103064404,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0147058824,54.0833333333,45.9166666667,55.5555555556,44.4444444444,60.1990049751,39.8009950249,56.1561561562,58.7387387387,52.9279279279,52.736318408,57.8512396694,45,0.1386446462,0.1478729302,0.1271610193,1.118214126,-1.1103064404,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0144927536,54.0833333333,45.9166666667,55.5555555556,44.4444444444,60.1990049751,39.8009950249,56.1561561562,58.7387387387,52.9279279279,52.736318408,57.8512396694,45,0.1386446462,0.1478729302,0.1271610193,1.118214126,-1.1103064404,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0142857143,54.0833333333,45.9166666667,55.5555555556,44.4444444444,60.1990049751,39.8009950249,56.1561561562,58.7387387387,52.9279279279,52.736318408,57.8512396694,45,0.1386446462,0.1478729302,0.1271610193,1.118214126,-1.1103064404,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.014084507,54.0833333333,45.9166666667,55.5555555556,44.4444444444,60.1990049751,39.8009950249,56.1561561562,58.7387387387,52.9279279279,52.736318408,57.8512396694,45,0.1386446462,0.1478729302,0.1271610193,1.118214126,-1.1103064404,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0138888889,54.0833333333,45.9166666667,55.4554554555,44.5445445445,60.1990049751,39.8009950249,56.0560560561,58.6642599278,52.808988764,52.736318408,57.8512396694,45,0.1385513383,0.1480555517,0.1267720672,1.120127543,-1.1078946358,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0136986301,54.0833333333,45.9166666667,55.4554554555,44.5445445445,60.1990049751,39.8009950249,56.0560560561,58.6642599278,52.808988764,52.736318408,57.8512396694,45,0.1385513383,0.1480555517,0.1267720672,1.120127543,-1.1078946358,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0135135135,54.0833333333,45.9166666667,55.0550550551,44.9449449449,60.1990049751,39.8009950249,56.2562562563,58.9090909091,53.0066815145,52.736318408,57.8512396694,45,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0133333333,54.0833333333,45.9166666667,55.0550550551,44.9449449449,60.1990049751,39.8009950249,56.2562562563,58.9090909091,53.0066815145,52.736318408,57.8512396694,45,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1526585027,0.1754124732,0.1182431222,1.1938941442,-1.0091412658
10,0.0131578947,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.7014925373,40.2985074627,56.2562562563,58.9090909091,53.0066815145,52.2388059701,57.5,44.4444444444,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.012987013,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.7014925373,40.2985074627,56.2562562563,58.9090909091,53.0066815145,52.2388059701,57.5,44.4444444444,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.0128205128,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.7014925373,40.2985074627,56.2562562563,58.9090909091,53.0066815145,52.2388059701,57.5,44.4444444444,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.0126582278,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.7014925373,40.2985074627,56.2562562563,58.9090909091,53.0066815145,52.2388059701,57.5,44.4444444444,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.0125,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.7014925373,40.2985074627,56.2562562563,58.9090909091,53.0066815145,52.2388059701,57.5,44.4444444444,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.012345679,54.0833333333,45.9166666667,55.1551551552,44.8448448448,59.7014925373,40.2985074627,56.3563563564,58.9836660617,53.125,52.2388059701,57.5,44.4444444444,0.1451935994,0.1548951494,0.1333145904,1.1200637224,-1.107892883,0.1407411338,0.1668934474,0.1019969655,1.1938579401,-1.0111053732
10,0.012195122,54.0833333333,45.9166666667,55.1551551552,44.8448448448,59.2039800995,40.7960199005,56.3563563564,58.9836660617,53.125,51.7412935323,57.1428571429,43.9024390244,0.1451935994,0.1548951494,0.1333145904,1.1200637224,-1.107892883,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0120481928,54.0833333333,45.9166666667,55.0550550551,44.9449449449,59.2039800995,40.7960199005,56.2562562563,58.9090909091,53.0066815145,51.7412935323,57.1428571429,43.9024390244,0.1425580576,0.1527784339,0.1300941841,1.1197095856,-1.1083739667,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0119047619,54.0833333333,45.9166666667,54.954954955,45.045045045,59.2039800995,40.7960199005,56.1561561562,58.8342440801,52.8888888889,51.7412935323,57.1428571429,43.9024390244,0.1413905108,0.151992316,0.1285135395,1.1206638679,-1.1071830195,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0117647059,54.0833333333,45.9166666667,54.954954955,45.045045045,59.2039800995,40.7960199005,56.1561561562,58.8342440801,52.8888888889,51.7412935323,57.1428571429,43.9024390244,0.1413905108,0.151992316,0.1285135395,1.1206638679,-1.1071830195,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.011627907,54.0833333333,45.9166666667,54.954954955,45.045045045,59.2039800995,40.7960199005,56.1561561562,58.8342440801,52.8888888889,51.7412935323,57.1428571429,43.9024390244,0.1413905108,0.151992316,0.1285135395,1.1206638679,-1.1071830195,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0114942529,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0113636364,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0112359551,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0111111111,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.010989011,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0108695652,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0107526882,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0106382979,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0105263158,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0104166667,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0103092784,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0102040816,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.2562562563,58.9416058394,52.9933481153,51.7412935323,57.1428571429,43.9024390244,0.1415007571,0.1523703645,0.1283516514,1.118767986,-1.1095793857,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0101010101,54.0833333333,45.9166666667,54.954954955,45.045045045,59.2039800995,40.7960199005,56.1561561562,58.8342440801,52.8888888889,51.7412935323,57.1428571429,43.9024390244,0.1413905108,0.151992316,0.1285135395,1.1206638679,-1.1071830195,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.01,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0099009901,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0098039216,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0097087379,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0096153846,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0095238095,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0094339623,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0093457944,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0092592593,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0091743119,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0090909091,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.009009009,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0089285714,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0088495575,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0087719298,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0086956522,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0086206897,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0085470085,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0084745763,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0084033613,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0083333333,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0082644628,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0081967213,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
10,0.0081300813,54.0833333333,45.9166666667,54.8548548549,45.1451451451,59.2039800995,40.7960199005,56.0560560561,58.7591240876,52.7716186253,51.7412935323,57.1428571429,43.9024390244,0.1397692643,0.1507889555,0.1264386004,1.1212160643,-1.1065123864,0.1234375108,0.1536823493,0.0795456109,1.1886160539,-1.018609587
